Producer ID,Title,Ref2,Ref,Counties,Category,Actor,Affiliation,Short Name,Website
2104,Gatirima Estate,AA0329,AA.0329,Kiambu,Producer,Small Estates,,,
2105,Ngudamu,AA0300,AA.0300,Kiambu,Producer,Small Estates,,,
2106,Gitigi,AA0277,AA.0277,Kiambu,Producer,Small Estates,,,
2107,Nduati,AA0258,AA.0258,Kiambu,Producer,Small Estates,,,
2108,Pacika,AA0249B,AA.0249B,Kiambu,Producer,Small Estates,,,
2109,Kahata,AA0247,AA.0247,Kiambu,Producer,Small Estates,,,
2110,Kihagi,AA0226A,AA.0226A,Kiambu,Producer,Small Estates,,,
2111,Mukunga,AA0211,AA.0211,Kiambu,Producer,Small Estates,,,
2112,Jokimu,AA0108,AA.0108,Kiambu,Producer,Small Estates,,,
2113,Jees,AA00588,AA.0588,Kiambu,Producer,Small Estates,,,
2114,Doondu Estate,AA0015,AA.0015,Kiambu,Producer,Small Estates,,,
2115,Gocho,AE0066,AE.0066,Murang'a,Producer,Small Estates,,,
2116,Ngiriti,AA0267,AA.0267,Kiambu,Producer,Small Estates,,,
2117,Kimachia Factory,,Kimachia Factory,Meru,Producer,Factory,,,
2118,BULK,BULK,PBULK,_Unknown,Producer,Not applicable,,,
2119,Kipchoria Farm,ZA0020,ZA.0020,Kakamega,Producer,Small Estates,,,
2120,Wahenya,ZA0009H,ZA.0009H,Kakamega,Producer,Small Estates,,,
2121,Sakuri,XEB018F01,XEB18F01,Migori,Producer,Factory,,Sakuri Factory,
2122,Nyakoe Factory,XEA013F01,XEA13F01,Kisii,Producer,Factory,,,
2123,Kebacha,XEA027F02,XEA27F02,Kisii,Producer,Factory,,,
2124,Engentonto,XEA026F05,XEA26F05,Kisii,Producer,Factory,,,
2125,Nyagetonkono,XEA022F03,XEA22F03,Kisii,Producer,Factory,,,
2126,Ngege,XEA013F03,XEA13F03,Kisii,Producer,Factory,,,
2127,Kiogo,XEA013F02,XEA13F02,Kisii,Producer,Factory,,,
2128,Gesongo,XEA006F02,XEA06F02,Kisii,Producer,Factory,,,
2129,Nyakenimo,XEA005F02,XEA05F02,Kisii,Producer,Factory,,,
2130,Enkurongo,XEA002F04,XEA02F04,Kisii,Producer,Factory,,,
2131,Nyaigwa,XEA018F01,XEA18F01,Kisii,Producer,Factory,,Nyaigwa Factory,
2132,Kimabole,XDA042,XDA42,Bungoma,Producer,Cooperative Society,,Kimabole Factory,
2133,Kibingei,XDA006F01,XDA06F01,Bungoma,Producer,Factory,,Kibingei Factory,
2134,Tuikut,XDA029F02,XDA29F02,Bungoma,Producer,Factory,,Tuikut Factory,
2135,Sirisia,XDA025F01,XDA25F01,Bungoma,Producer,Factory,,Sirisia Factory,
2136,Sibumba,XDA021F01,XDA21F01,Bungoma,Producer,Factory,,Sibumba Factory,
2137,Kapkurungo,XDA019F01,XDA19F01,Bungoma,Producer,Factory,,Kapkurungo Factory,
2138,Menu,XDA013F01,XDA13F01,Bungoma,Producer,Factory,,Menu Factory,
2139,Toroton,XCF018F01,XCF18F01,Kericho,Producer,Factory,,Toroton Factory,
2140,Chesigot Factory,XCE061F01,XCE61F01,Kericho,Producer,Factory,,,
2141,Kasheen,XCE055F01,XCE55F01,Kericho,Producer,Factory,,Kasheen Factory,
2142,Kichawir,XCE038F01,XCE38F01,Kericho,Producer,Factory,,Kichawir Factory,
2143,Menet Factory,XCE063F01,XCE63F01,Kericho,Producer,Factory,,,
2144,Chomisian Factory,XCE057F04,XCE57F04,Kericho,Producer,Factory,,,
2145,Sugut Factory,XCE057F02,XCE57F02,Kericho,Producer,Factory,,,
2146,Sereng,XCE037F01,XCE37F01,Kericho,Producer,Factory,,,
2147,Kiboiywo Factory,XCE024F01,XCE24F01,Kericho,Producer,Factory,,,
2148,Burgeieut,XCE015F01,XCE15F01,Kericho,Producer,Factory,,Burgeieut Factory,
2149,Kiremba Factory,XCA009F01,XCA09F01,Nakuru,Producer,Factory,,,
2150,Kiremba FCS,XCA009,XCA09,Nakuru,Producer,Cooperative Society,,,
2151,Ndemu Factory,XCA008F01,XCA08F01,Nakuru,Producer,Factory,,,
2152,Gitura-Jumatatu Factory,XCA006F01,XCA06F01,Nakuru,Producer,Factory,,,
2153,Kasinga,XBE027F01,XBE27F01,Machakos,Producer,Factory,,Kasinga Factory,
2154,Umanthi*,XBE005F02,XBE05F02,Machakos,Producer,Factory,,Umanthi Factory*,
2155,Nthungu,XBB005F07,XBB05F07,Meru,Producer,Factory,,,
2156,Kigucwa,XBA036F01,XBA36F01,Meru,Producer,Factory,,Kigucwa Factory,
2157,Muthangene,XBA028F01,XBA28F01,Meru,Producer,Factory,,Muthangene Factory,
2158,Kathiari,XBA022,XBA22,Meru,Producer,Cooperative Society,,,
2159,Makiri,XBA016,XBA16,Meru,Producer,Cooperative Society,,,
2160,Kahiga,XAB014F05,XAB14F05,Murang'a,Producer,Factory,,Kahiga Factory,
2161,Igegania,XAA032F01,XAA32F01,Kiambu,Producer,Factory,,Igegania Factory,
2162,Ndekei*,XAA024F01,XAA24F01,Kiambu,Producer,Factory,,Ndekei Factory*,
2163,3G'Scgcs,XAA023,XAA23,Kiambu,Producer,Cooperative Society,,3G,
2164,Manoti,EB0055,EB.0055,Kisii,Producer,Small Estates,,,
2165,Nyasiando,EB0054,EB.0054,Kisii,Producer,Small Estates,,,
2166,Hema Estate,EB0010,EB.0010,Kisii,Producer,Small Estates,,,
2167,Wakasa,DB0020,DB.0020,_Unknown,Producer,Small Estates,,,
2168,Kaplelgot Estate,CH0026,CH.0026,Kericho,Producer,Small Estates,,,
2169,Lelgotet,CF0020,CF.0020,Kericho,Producer,Small Estates,,,
2170,Sen,CB0535,CB.0535,Trans Nzoia,Producer,Small Estates,,,
2171,Kimuchu Estate,CA0243,CA.0243,Nakuru,Producer,Small Estates,,,
2172,Kifco FCS/Akuisi*,CA0009,CA.0009,Nakuru,Producer,Small Estates,,Kifcofcs,
2173,Ngeno Estate,C10016,C1.0016,Nakuru,Producer,Small Estates,,,
2174,Greenhills,BF0128,BF.0128,Machakos,Producer,Small Estates,,,
2175,Mwanamukuu,BF0053,BF.0053,Machakos,Producer,Small Estates,,,
2176,Mutungoni Estate,BF0025,BF.0025,Machakos,Producer,Small Estates,,,
2177,Gucienda,BD0070,BD.0070,Embu,Producer,Small Estates,,,
2178,Kivunguru Estate,BD0035,BD.0035,Embu,Producer,Small Estates,,,
2179,Muletwa,BC0058,BC.0058,Tharaka Nithi,Producer,Small Estates,,,
2180,Thaene,BB0067,BB.0067,Meru,Producer,Small Estates,,,
2181,Gieto,BB0022,BB.0022,Meru,Producer,Small Estates,,,
2182,Kiranga Estate,AJ0444,AJ.0444,Kirinyaga,Producer,Small Estates,,,
2183,Pharma,AJ0415,AJ.0415,Kirinyaga,Producer,Small Estates,,,
2184,Muchoni,AJ0199,AJ.0199,Kirinyaga,Producer,Small Estates,,,
2185,Mbera Investment,AG0287,AG.0287,Nyeri,Producer,Small Estates,,Mbera investment,
2186,Magic,AG0279,AG.0279,Nyeri,Producer,Small Estates,,,
2187,Njanjara,AG0265,AG.0265,Nyeri,Producer,Small Estates,,,
2188,Kuriru Farm,AG0194,AG.0194,Nyeri,Producer,Small Estates,,,
2189,Karathi Estate,AG0190,AG.0190,Nyeri,Producer,Small Estates,,,
2190,Kiarewa Estate,AG0156,AG.0156,Nyeri,Producer,Small Estates,,,
2191,Timka Estate,AB0732,AB.0732,Kiambu,Producer,Small Estates,,,
2192,Kiumu,AB0713,AB.0713,Kiambu,Producer,Small Estates,,,
2193,Mima,AB0696,AB.0696,Kiambu,Producer,Small Estates,,,
2194,Mugumo,AB0602,AB.0602,Kiambu,Producer,Small Estates,,,
2195,Kabbingu,AB0469,AB.0469,Kiambu,Producer,Small Estates,,,
2196,Ikundu Farm,AB0248,AB.0248,Kiambu,Producer,Small Estates,,,
2197,Gatueka,AB0221,AB.0221,Kiambu,Producer,Small Estates,,,
2198,Thiru,AB0187,AB.0187,Kiambu,Producer,Small Estates,,,
2199,Gatoka Estate,AB0182,AB.0182,Kiambu,Producer,Small Estates,,,
2200,Kiria-Ini,AB0134A,AB.0134A,Kiambu,Producer,Small Estates,,,
2201,Ngoe,AB0079,AB.0079,Kiambu,Producer,Small Estates,,,
2202,Gathura,AA0878,AA.0878,Kiambu,Producer,Small Estates,,,
2203,Njunu Estate,AA0858,AA.0858,Kiambu,Producer,Small Estates,,,
2204,Daviwa Estate,AA0793,AA.0793,Kiambu,Producer,Small Estates,,,
2205,Tasiwa Estate,AA0791,AA.0791,Kiambu,Producer,Small Estates,,,
2206,Ndocha Estate,AA0482E,AA.0482E,Kiambu,Producer,Small Estates,,,
2207,Dagitu Estate,AA0482C,AA.0482C,Kiambu,Producer,Small Estates,,,
2208,Ngigi Farm,AA0356,AA.0356,Kiambu,Producer,Small Estates,,,
2209,Kiamacora Farm,AA0295,AA.0295,Kiambu,Producer,Small Estates,,,
2210,Fram Farm,AA0266B,AA.0266B,Kiambu,Producer,Small Estates,,,
2211,Mugo Farm,AA0254,AA.0254,Kiambu,Producer,Small Estates,,,
2212,tbc,,tbc,_Unknown,Producer,Not applicable,,,
2213,Vikei,AI0046,AI.0046,Kiambu,Producer,Small Estates,,,
2214,Sichei,XDA041,XDA41,Bungoma,Producer,Cooperative Society,,,
2215,Osindi,CA0131,CA.0131,Nakuru,Producer,Small Estates,,,
2216,Njkinya,AA0794,AA.0794,Kiambu,Producer,Small Estates,,,
2217,Njawato,AJ0103,AJ.0103,Kirinyaga,Producer,Small Estates,,,
2218,Nguyo,AG0214,AG.0214,Nyeri,Producer,Small Estates,,,
2219,Mutoma,AB0005,AB.0005,Kiambu,Producer,Small Estates,,,
2220,Kipsingori,CB0517,CB.0517,Trans Nzoia,Producer,Small Estates,,,
2221,Keera,XEA009F04,XEA09F04,Kisii,Producer,Factory,,Keera Factory,
2222,Kathera Factory,AJ0349,AJ.0349,Kirinyaga,Producer,Small Estates,,,
2223,Kanyururu,AG0188,AG.0188,Nyeri,Producer,Small Estates,,,
2224,Ikiara Estate,BB0080,BB.0080,Meru,Producer,Small Estates,,,
2225,Gathiga Factory*,XAB094F01,XAB94F01,Murang'a,Producer,Factory,,,
2226,Achenge,XBA021,XBA21,Meru,Producer,Small Estates,,,
2227,Ngawanji Estate,AA0798,AA.0798,Kiambu,Producer,Small Estates,,,
2228,Jonjo Estate,AA0266F,AA.0266F,Kiambu,Producer,Small Estates,,,
2229,Sawasawa,AA0811,AA.0811,Kiambu,Producer,Small Estates,,,
2230,Kyogong,XCE059F01,XCE59F01,Kericho,Producer,Factory,,,
2231,Igamba Factory*,XAA024F03,XAA24F03,Kiambu,Producer,Factory,,,
2232,Damwaka Farm,AB0304,AB.0304,Kiambu,Producer,Small Estates,,,
2233,Marga Farm,AA0201B,AA.201B,Kiambu,Producer,Small Estates,,,
2234,Wakimana Estate,AB0561,AB.0561,Kiambu,Producer,Small Estates,,,
2235,Cargodu Estate,AG0277,AG.0277,Nyeri,Producer,Small Estates,,,
2236,Chema Factory,XAD007F10,XAD07F10,Kirinyaga,Producer,Factory,,,
2237,Omogumo,XEA017F03,XEA17F03,Kisii,Producer,Factory,,,
2238,Nambale Coffee Growers Co-operative Society Ltd,ZDC004F01,ZDC04F01,Busia,Producer,Factory,,Nambale CGCS Ltd,
2239,Muhika Coffee & Dairy,AG0305,AG.0305,Nyeri,Producer,Small Estates,,,
2240,Nyapao,EB0037,EB.0037,Kisii,Producer,Small Estates,,,
2241,Mungaria Factory,XAB095F03,XAB95F03,Murang'a,Producer,Factory,,,
2242,Kiangundu Factory,XBD005F06,XBD05F06,Embu,Producer,Factory,,,
2243,Kungu Waweru Estate,AA0876,AA.0876,Kiambu,Producer,Small Estates,,,
2244,Raphael Estate,AB0519,AB.0519,Kiambu,Producer,Small Estates,,,
2245,Mwamoige Estate,EB0026,EB.0026,Kisii,Producer,Factory,,,
2246,Rwathe Factory,XAB095F01,XAB95F01,Kiambu,Producer,Factory,,,
2247,Kaguthi Factory*,XAB095F02,XAB95F02,Kiambu,Producer,Factory,,,
2248,Kora Factory*,XAD037F02,XAD37F02,Kirinyaga,Producer,Factory,,,
2249,Sweepings,,Sweepings,_Unknown,Producer,Not applicable,,,
2250,Gesonso,,Gesonso,_Unknown,Producer,Small Estates,,,
2251,Keburi,,Keburi,_Unknown,Producer,Small Estates,,,
2252,Kenyoro,,Kenyoro,_Unknown,Producer,Small Estates,,,
2253,Kgesururi,,Kgesururi,_Unknown,Producer,Small Estates,,,
2254,Nyamokonge,,Nyamokonge,_Unknown,Producer,Small Estates,,,
2255,Kiambuthia Estate,AB0312A,AB.0312A,Kiambu,Producer,Small Estates,,,
2256,Ngengo Estate,AB0507,AB.0507,Kiambu,Producer,Small Estates,,,
2257,Wangera Estate,AG0223,AG.0223,Nyeri,Producer,Small Estates,,,
2258,Njega Estate,BD0027,BD.0027,Embu,Producer,Small Estates,,,
2259,Kasito Estate,CM0028,CM.0028,Baringo,Producer,Small Estates,,,
2260,Geitwa Factory,XAB035F03,XAB35F03,Kiambu,Producer,Factory,,Geitwa Factory*,
2261,Dao,ZA020NK,ZA-020NK,Kakamega,Producer,Small Estates,,,
2262,Saoset Estate*,ZA32,ZA.32,Kakamega,Producer,Small Estates,,Saoset Estate,
2263,Kasi Estate,AG0158,AG.0158,Nyeri,Producer,Small Estates,,,
2264,Kianjogu Factory*,XAB090FXX,XAB90FXX,Kiambu,Producer,Factory,Mugoiri Five,,
2265,Nobert Estate,,ZA-20NK,Kakamega,Producer,Small Estates,,,
2266,Katimok,ZA0091,ZA.0091,Kakamega,Producer,Small Estates,,,
2267,Hanjoki Estate,AB0612,AB.0612,Kiambu,Producer,Small Estates,,,
2268,Kiriko,XAA024F02,XAA24F02,Kiambu,Producer,Factory,,,
2269,Sokto,CM0002,CM.0002,Baringo,Producer,Small Estates,,Sokto Estate,
2270,Bukuria Factory,XEB007F01,XEB07F01,Migori,Producer,Factory,,,
2271,Mbemba Estate,BF0123,BF.0123,Machakos,Producer,Small Estates,,,
2272,Greystone Estate,AB0708,AB.0708,Kiambu,Producer,Small Estates,,,
2273,Kamburu Estate,AE0065,AE.0065,Murang'a,Producer,Small Estates,,,
2274,Kawendo Estate,AB0447,AB.0447,Kiambu,Producer,Small Estates,,KawendoEstate,
2275,Rapena Estate,AA0314,AA.0314,Kiambu,Producer,Small Estates,,,
2276,Vista Estate,AB0088G,AB.0088G,Kiambu,Producer,Small Estates,,,
2277,Georgina Farm,AB0596,AB.0596,Kiambu,Producer,Small Estates,,,
2278,Kargua Estate,AB307,AB.0307,Kiambu,Producer,Small Estates,,,
2279,Kwaluko Estate,BF0066,BF.0066,Machakos,Producer,Small Estates,,,
2280,Tsotsi Estate,EB0032,EB.0032,Kisii,Producer,Small Estates,,,
2281,Saboigo Estate,EB0034,EB.0034,Kisii,Producer,Small Estates,,,
2282,Nyamonyo Factory,XEA002F03,XEA02F03,Kisii,Producer,Small Estates,,,
2283,Orienyo Factory,XEA022F02,XEA22F02,Kisii,Producer,Small Estates,,,
2284,Misakwani Factory,XBE034F01,XBE34F01,Machakos,Producer,Factory,,,
2285,Silver Oak,AB0658,AB.0658,Kiambu,Producer,Factory,,,
2286,Frank Farm,AA0369E,AA.0369E,Kiambu,Producer,Factory,,,
2287,Bahati Blue Estate,CA0210,CA.0210,Nakuru,Producer,Small Estates,,,
2288,Githuri Estate,AA0405,AA.0405,Kiambu,Producer,Small Estates,,,
2289,Nduluma Factory,XBA038F01,XBA38F01,Meru,Producer,Factory,,,
2290,Thugi Estate,AB0048,AB.0048,Kiambu,Producer,Small Estates,,,
2291,Itimitu Estate,BB0077,BB.0077,Meru,Producer,Small Estates,,,
2292,Kiranga Mungathi Factory,XAB097F04,XAB97F04,Kiambu,Producer,Factory,,,
2293,Mutithi Factory,AD0031,AD.0031,Murang'a,Producer,Factory,,,
2294,Bebeta estate,BD0025,BD.0025,Embu,Producer,Small Estates,,,
2295,Murage estate,AJ0079,AJ.0079,Kirinyaga,Producer,Small Estates,,,
2296,Trinto coffee estate,BA0037,BA.0037,Meru,Producer,Small Estates,,,
2297,Wambua Family Farm,BF0252,BF.0252,Machakos,Producer,Small Estates,,,
2298,Woodvale,BF0257,BF.0257,Machakos,Producer,Small Estates,,,
2299,Kemwa estate,BB0069,BB.0069,Meru,Producer,Small Estates,,,
2300,Kirwirwofarm,BB0044,BB.0044,Meru,Producer,Small Estates,,,
2301,Ntamichio estate,BA011,BA.0011,Meru,Producer,Small Estates,,,
2302,Gibs,AJ0059A,AJ.0059A,Kirinyaga,Producer,Small Estates,,,
2303,Ruiru prison,AC0062,AC.0062,Kiambu,Producer,Small Estates,,,
2304,Aliwa farm,AB0221A,AB.0221A,Kiambu,Producer,Small Estates,,,
2305,Muu farm,AB0210,AB.0210,Kiambu,Producer,Small Estates,,,
2306,Kamwaki,AA0151,AA.0151,Kiambu,Producer,Small Estates,,,
2307,Kapkulumben,XCE057,XCE57,Kericho,Producer,Cooperative Society,,,
2308,Tebes-Estate,CD0016,CD.0016,Kericho,Producer,Small Estates,,,
2309,Jamunge,BF0224,BF.0224,Machakos,Producer,Small Estates,,,
2310,Kibari Estate,BB0096,BB.0096,Meru,Producer,Small Estates,,,
2311,Kanjoki,AB0559A,AB.0559A,Kiambu,Producer,Small Estates,,,
2312,Chemar Farm,AB0185,AB.0185,Kiambu,Producer,Small Estates,,,
2313,Sitoo,ZA032SCL,ZA.0032SCL,Kakamega,Producer,Small Estates,,ZA032SCL,
2314,Lalem Factory,ZA0032F01,ZA.0032F01,Kakamega,Producer,Small Estates,,ZA032F01,
2315,Gesonso,XEA037F01,XEA37F01,Kisii,Producer,Factory,,XEA37F01,
2316,Mwancha,XEA018F04,XEA18F04,Kisii,Producer,Factory,,XEA018F04,
2317,Megogo,XEA018F03,XEA18F03,Kisii,Producer,Factory,,XEA018F03,
2318,Ekerubo,XEA018F02,XEA18F02,Kisii,Producer,Factory,,XEA018F02,
2319,Tuiyogaa Factory,XCE068F01,XCE68F01,Kericho,Producer,Factory,,XCE068F01,
2320,Kibirgut,XCE011F02,XCE11F02,Kericho,Producer,Factory,,XCE011F02,
2321,Ndiani Factory,XBE002F05,XBE02F05,Machakos,Producer,Factory,,XBE002F05,
2322,Kithangaini,BF0164,BF.0164,Machakos,Producer,Small Estates,,BF0164,
2323,Mwithu Estate,BA0034,BA.0034,Meru,Producer,Small Estates,,BA034,
2324,Mtkenya,AG0303,AG.0303,Nyeri,Producer,Small Estates,,AG303,
2325,Karibaribi,AB0093,AB.0093,Kiambu,Producer,Small Estates,,AB0093,
2326,Wathere,AA0384D,AA.0384D,Kiambu,Producer,Small Estates,,AA0384D,
2327,Goldrock International,,15,,Dealer,,,,
2328,Kenya Nut Ltd,,17,,Dealer,,,,http://kenyanut.com/kenya_nut.swf
2329,Africoff Trading Co. Ltd,,19,,Dealer,,,,africoff.co.ke
2330,Alcaffe Ltd.,,20,,Dealer,,,,
2331,Rashid Moledina and Co. (Msa) Ltd,,21,,Dealer,,,,
2332,Sangana Commodities Ltd,,24,,Dealer,,,,http://www.ecomtrading.com/
2333,Ibero (K) Ltd,,39,,Dealer,,NEUMANN KAFFEE GRUPPE (NKG),,http://www.iberokenya.com/aboutus
2334,Mombasa Coffee Ltd,,41,,Dealer,,,,
2335,Servicoff Limited,,47,,Dealer,,,,
2336,Shah Meghji Hirji Ltd,,50,,Dealer,,,,
2337,Alanwood Ltd,,51,,Dealer,,,,
2338,Diamond Coffee Co. Ltd,,52,,Dealer,,,,
2339,Mumbi Coffee Ltd*1,,56,,Dealer,,,,http://mumbicoffee.com/
2340,Merali Dewji and Sons (K) Ltd,,60,,Dealer,,,,
2341,Sondhi Trading Limited,,62,,Dealer,,Mbaraki Port Warehouses (MPW),,http://www.mbaraki.com/
2342,Panju,,63,,Dealer,,,,
2343,Coffee Exporters ( Kenya ) Ltd,,64,,Dealer,,,,
2344,Josra Coffee Co. Ltd,,65,,Dealer,,,,http://josracoffee.com/
2345,Rejitek Coffee Co.Ltd,,67,,Dealer,,,,
2346,Betco Coffee Co. Ltd.,,68,,Dealer,,,,
2347,Taylor Winch (Coffee) Ltd,,74,,Dealer,,,,
2348,C. Dorman Ltd,,78,,Dealer,,,,http://dormanscoffee.com/
2349,Nairobi Java House,,118,,Dealer,,,,http://javahouseafrica.com/
2350,Star Coffee,,136,,Dealer,,,,
2351,Jowam Coffee Traders Ltd,,149,,Dealer,,,,jowamcoffee.com
2352,Kyandu Trading Company,,151,,Dealer,,,,
2353,Rockaffe' Limited,,152,,Dealer,,,,
2354,Louis Dreyfus Commodities (K) Ltd,,160,,Dealer,,,,http://www.ldcommodities.com/global/en/
2355,Peclex Enterprises,,163,,Dealer,,,,
2356,Africa Tea and Coffee,,165,,Dealer,,,,
2357,East Africa Gourmet,,172,,Dealer,,,,
2358,tbc1,,173,,Dealer,,,,
2359,Roise Vam Dyke Investment Ltd,,175,,Dealer,,,,
2360,International,,182,,Dealer,,,,
2361,Global Afrea Engineering Co. Ltd,,187,,Dealer,,,,
2362,tbc2,,188,,Dealer,,,,
2363,Super Gibs Ltd,,195,,Dealer,,,,http://gibscoffee.com
2364,Premier Fortunes,,201,,Dealer,,,,
2365,Rockbern Equatorial,,203,,Dealer,,,,http://www.rockbern-coffee.com/
2366,Kenya Coop,,209,,Dealer,,,,
2367,Kuttum Ltd,,212,,Dealer,,,,
2368,Caffe Del Duca Ltd,,213,,Dealer,,,,
2369,Prospects Int,,215,,Dealer,,,,
2370,tbc3,,219,,Dealer,,,,
2371,Kimani Coffee Experts,,221,,Dealer,,,,
2372,Faina Enterprises Ltd,,224,,Dealer,,,,
2373,Kenyacof,,226,,Dealer,,,,
2374,tbc4,,230,,Dealer,,,,
2375,Gilmart Limited,,231,,Dealer,,,,
2376,BTG Pactual,,232,,Dealer,,,,
2377,Export Trading,,233,,Dealer,,,,
2378,Exotic Coffee,,234,,Dealer,,,,
2379,Africa Gold,,235,,Dealer,,,,http://www.africangoldcoffee.co.ke/about-us/
2380,Orion East Africa,,236,,Dealer,,,,http://orioneastafrica.co.ke/
2381,Engelhart Co,,237,,Dealer,,,,
2382,Mumbi Coffee Ltd*2,,238,,Dealer,,,,http://mumbicoffee.com/
2383,Eagle Crown,,239,,Dealer,,,,
2384,E - Logistics,,240,,Dealer,,,,
2385,Sasini (K) Ltd,,242,,Dealer,,,,http://sasini.co.ke/
2386,Yesmore,ZA0032Y,ZA.0032Y,Kakamega,Producer,Small Estates,,,
2387,Lengon,ZA0020L,ZA.0020L,Kakamega,Producer,Small Estates,,,
2388,Daokitale,ZA007SO,ZA.007SO,Kakamega,Producer,Small Estates,,,
2389,Dao Bimack Serem,ZA0007A,ZA.0007A,Kakamega,Producer,Small Estates,,,
2390,Mosache,XEA021F02,XEA21F02,Kisii,Producer,Factory,,,
2391,Kambiri,XDB017F02,XDB17F02,Kakamega,Producer,Factory,,,
2392,Isukha-Ivugwi Factory,XDB017BF01,XDB17BF01,Kakamega,Producer,Factory,,,
2393,Kamissa,,XCI131,Trans Nzoia,Producer,Cooperative Society,,,
2394,Naikara,XCI029F01,XCI29F01,Trans Nzoia,Producer,Factory,,,
2395,Umojafactory,XCE068,XCE68,Kericho,Producer,Cooperative Society,,,
2396,Umoja Factory,XCE067F01,XCE67F01,Kericho,Producer,Factory,,,
2397,Timpililfactory,XCE065F01,XCE65F01,Kericho,Producer,Factory,,,
2398,Kiptenden,XCE062,XCE62,Kericho,Producer,Cooperative Society,,,
2399,Kapkener Fcs,XCE060A,XCE60A,Kericho,Producer,Cooperative Society,,,
2400,Kaptagas,XCE060,XCE60,Kericho,Producer,Cooperative Society,,,
2401,Poiywek,XCE019F01,XCE19F01,Kericho,Producer,Factory,,,
2402,Tuiyabei,XCE011F01,XCE11F01,Kericho,Producer,Factory,,,
2403,Aiyebo,XCD009,XCD09,Baringo,Producer,Cooperative Society,,,
2404,Kocholwo,XCD005F01,XCD05F01,Baringo,Producer,Factory,,,
2405,Kathangariri,XBD003F02,XBD03F02,Embu,Producer,Factory,,,
2406,Kimanchia Fcs Ltd,XBA032,XBA32,Meru,Producer,Cooperative Society,,,
2407,Nduguto,XBA024F01,XBA24F01,Meru,Producer,Factory,,,
2409,Kaptola,XAD024F01,XAD24F01,Kirinyaga,Producer,Factory,,,
2410,Gaaki central,XAC036,XAC36,Nyeri,Producer,Cooperative Society,,,
2411,Ngemwa,XAA001F12,XAA01F12,Kiambu,Producer,Factory,,,
2413,Ngochi,XAA001F11,XAA01F11,Kiambu,Producer,Factory,,,
2414,Kariua,,Kariua,,Producer,,,,
2415,Kamachungwa,,Kamachungwa_temp,,Producer,,,,
2416,Kabngetuny Women In Coffee,,Kabngetuny_temp,,Producer,,,,
2417,Mukui Estate,FA0217,FA.0217,Kiambu,Producer,Small Estates,,,
2418,Isami,EB0056,EB.0056,Kisii,Producer,Small Estates,,,
2419,Montonto,EA0011F02,EA.0011F02,_Unknown,Producer,Factory,,,
2420,Simiyufarm,DB0006,DB.0006,_Unknown,Producer,Small Estates,,,
2421,Kibano,CM0031,CM.0031,Baringo,Producer,Small Estates,,,
2422,Tuitok,CM0023,CM.0023,Baringo,Producer,Small Estates,,,
2423,Mulwet Estate,CI0047,CI.0047,Kericho,Producer,Small Estates,,,
2424,Chepsaiti Fcs,CI0043,CI.0043,Kericho,Producer,Small Estates,,,
2426,Kapkulumben,,Kapkulumben_temp,,Producer,,,,
2427,Wasawo Estate,CG0029,CG.0029,Kericho,Producer,Small Estates,,,
2428,Tuiyobei Farm A,CF0054,CF.0054,Kericho,Producer,Small Estates,,,
2429,P1Soilel,CF0045,CF.0045,Kericho,Producer,Small Estates,,,
2430,Rop,CD0013,CD.0013,Kericho,Producer,Small Estates,,,
2431,Wileli,,CBZA0007A,Trans Nzoia,Producer,Small Estates,,,
2432,Kabora,CB0564,CB.0564,Trans Nzoia,Producer,Small Estates,,,
2433,Bituti,CB0447,CB.0447,Trans Nzoia,Producer,Small Estates,,,
2434,Khaoya,CB0192,CB.0192,Trans Nzoia,Producer,Small Estates,,,
2435,Ex-Wamuini,CB0140,CB.0140,Trans Nzoia,Producer,Small Estates,,,
2436,Mutugua,CA0215,CA.0215,Nakuru,Producer,Small Estates,,,
2437,Wikurie Estate,CA0190,CA.0190,Nakuru,Producer,Small Estates,,,
2438,Ndaba Farm A,CA0234,CA.0234,Nakuru,Producer,Small Estates,,,
2439,Njemu Estate C,CA0236,CA.0236,Nakuru,Producer,Small Estates,,,
2440,Damview Estate,BF0220,BF.0220,,Producer,Small Estates,,,
2441,Bidiiyake,BF0213,BF.0213,,Producer,Small Estates,,,
2442,Mbokam Estate,BD0063,BD.0063,,Producer,Small Estates,,,
2443,Organicof,BD0037,BD.0037,,Producer,Small Estates,,,
2444,Karombo,AJ0362A,AJ.0362A,,Producer,Small Estates,,,
2445,Gituru,AG0313,AG.0313,Nyeri,Producer,Small Estates,,,
2446,Bradegate,AG0285,AG.0285,Nyeri,Producer,Small Estates,,,
2447,Ruheni,AG0249,AG.0249,Nyeri,Producer,Small Estates,,,
2448,Mutungi,AG0239,AG.0239,Nyeri,Producer,Small Estates,,,
2449,Muchoki Estate,AG0229,AG.0229,Nyeri,Producer,Small Estates,,,
2450,Hakimsons,AG0186,AG.0186,Nyeri,Producer,Small Estates,,,
2451,Muringato,AG0146,AG.0146,Nyeri,Producer,Small Estates,,,
2452,Gikira,AG0094,AG.0094,Nyeri,Producer,Small Estates,,,
2453,Kinandufarm,AF0018,AF.0018,Machakos,Producer,Small Estates,,,
2454,Karugu Estate,AC0054,AC.0054,Kiambu,Producer,Small Estates,,,
2455,Sjogoo Estate,AB0743,AB.0743,Kiambu,Producer,Small Estates,,,
